id,canonical_institution_key,inst_global_rank,inst_prestige_tier,is_privileged,proxy_group
0802.0787,university of rome tor vergata,,unranked,False,Underrepresented
0802.0939,university of genoa,,unranked,False,Underrepresented
0802.1126,the abdus salam international centre for theoretical physics ictp,,unranked,False,Underrepresented
0802.1138,ege university,,unranked,False,Underrepresented
0802.1143,universitat de les illes balears,,unranked,False,Underrepresented
0802.1162,centre national de la recherche scientifique,,unranked,False,Underrepresented
0802.1180,,,no_institution,False,Underrepresented
0802.1250,universidad nacional autónoma de méxico,,unranked,False,Underrepresented
0802.1392,university of mons,,unranked,False,Underrepresented
0802.1503,centre national de la recherche scientifique,,unranked,False,Underrepresented
0802.1629,p n lebedev physical institute of the russian academy of sciences,,unranked,False,Underrepresented
0802.1852,saarland university,,unranked,False,Underrepresented
0802.1913,centre national de la recherche scientifique,,unranked,False,Underrepresented
0802.2074,école polytechnique fédérale de lausanne,,unranked,False,Underrepresented
0802.2345,university of cambridge,6,top20,True,Privileged
0802.2365,,,no_institution,False,Underrepresented
0802.2368,inha university,,unranked,False,Underrepresented
0802.2489,california institute of technology,10,top20,True,Privileged
0802.2546,simon fraser university,,unranked,False,Underrepresented
0802.2663,tennessee state university,,unranked,False,Underrepresented
0802.2784,ferdowsi university of mashhad,,unranked,False,Underrepresented
0802.2809,,,no_institution,False,Underrepresented
0802.2933,rutgers,,unranked,False,Underrepresented
0802.2940,university of hawaiʻi at mānoa,,unranked,False,Underrepresented
0802.3005,centre for quantum technologies,,unranked,False,Underrepresented
0802.3117,laboratoire de mathématiques et physique théorique,,unranked,False,Underrepresented
0802.3214,university of cambridge,6,top20,True,Privileged
0802.3224,university of british columbia,,unranked,False,Underrepresented
0802.3282,heidelberg university,,unranked,False,Underrepresented
0802.3401,princeton university,25,top50,False,Underrepresented
0802.3422,seoul national university,,unranked,False,Underrepresented
0802.3612,yerevan state university,,unranked,False,Underrepresented
0802.3815,,,no_institution,False,Underrepresented
0802.3922,university of illinois urbana champaign,,unranked,False,Underrepresented
0802.3965,sendai national college of technology,,unranked,False,Underrepresented
0802.3982,university of cambridge,6,top20,True,Privileged
0802.3995,çanakkale onsekiz mart üniversitesi,,unranked,False,Underrepresented
0802.4066,university of insubria,,unranked,False,Underrepresented
0802.4238,michigan state university,,unranked,False,Underrepresented
0802.4334,institute for theoretical and experimental physics,,unranked,False,Underrepresented
0803.0060,winterthur museum garden and library,,unranked,False,Underrepresented
0803.0078,university of iowa,,unranked,False,Underrepresented
0803.0131,university of california,17,top20,True,Privileged
0803.0174,national institute of technology,,unranked,False,Underrepresented
0803.0175,western university,,unranked,False,Underrepresented
0803.0418,astronomical observatory of capodimonte,,unranked,False,Underrepresented
0803.0437,,,no_institution,False,Underrepresented
0803.0470,university of trento,,unranked,False,Underrepresented
0803.0540,university of notre dame,,unranked,False,Underrepresented
0803.0577,,,no_institution,False,Underrepresented
0803.0667,,,no_institution,False,Underrepresented
0803.0851,kth royal institute of technology,,unranked,False,Underrepresented
0803.1210,jet propulsion laboratory,,unranked,False,Underrepresented
0803.1246,osservatorio astronomico di bologna,,unranked,False,Underrepresented
0803.1309,instituto tecnológico de aeronáutica,,unranked,False,Underrepresented
0803.1400,institute of physics,,unranked,False,Underrepresented
0803.1708,université de montréal,,unranked,False,Underrepresented
0803.1738,university of sussex,,unranked,False,Underrepresented
0803.1747,chalmers university of technology,,unranked,False,Underrepresented
0803.1808,roma tre university,,unranked,False,Underrepresented
0803.1850,istituto nazionale di fisica nucleare,,unranked,False,Underrepresented
0803.1897,the university of osaka,,unranked,False,Underrepresented
0803.1961,,,no_institution,False,Underrepresented
0803.1995,london institute for mathematical sciences,,unranked,False,Underrepresented
0803.2165,,,no_institution,False,Underrepresented
0803.2225,max planck institute for astrophysics,,unranked,False,Underrepresented
0803.2288,atomic energy organization of iran,,unranked,False,Underrepresented
0803.2294,university of aveiro,,unranked,False,Underrepresented
0803.2431,,,no_institution,False,Underrepresented
0803.2551,space science institute,,unranked,False,Underrepresented
0803.2715,university of science and technology,,unranked,False,Underrepresented
0803.2725,louisiana state university,,unranked,False,Underrepresented
0803.2802,institute of astronomy,,unranked,False,Underrepresented
0803.3036,national university of sciences and technology,,unranked,False,Underrepresented
0803.3052,technion israel institute of technology,,unranked,False,Underrepresented
0803.3226,massachusetts institute of technology,1,top20,True,Privileged
0803.3369,university of hawaii system,,unranked,False,Underrepresented
0803.3401,japan society for the promotion of science,,unranked,False,Underrepresented
0803.3456,university of california,17,top20,True,Privileged
0803.3582,saha institute of nuclear physics,,unranked,False,Underrepresented
0803.3673,indian association for the cultivation of science,,unranked,False,Underrepresented
0803.3743,stony brook school,,unranked,False,Underrepresented
0803.3994,university of california,17,top20,True,Privileged
0803.4062,,,no_institution,False,Underrepresented
0803.4089,university of oxford,4,top20,True,Privileged
0803.4143,,,no_institution,False,Underrepresented
0804.0012,university of salerno,,unranked,False,Underrepresented
0804.0361,harish chandra research institute,,unranked,False,Underrepresented
0804.0437,center for astrophysics harvard smithsonian,,unranked,False,Underrepresented
0804.0644,ehime university,,unranked,False,Underrepresented
0804.0707,centre national de la recherche scientifique,,unranked,False,Underrepresented
0804.0910,special astrophysical observatory,,unranked,False,Underrepresented
0804.0973,peoples friendship university of russia,,unranked,False,Underrepresented
0804.1075,university of alabama in huntsville,,unranked,False,Underrepresented
0804.1097,university of chicago,13,top20,True,Privileged
0804.1128,pennsylvania state university,,unranked,False,Underrepresented
0804.1141,university of bonn,,unranked,False,Underrepresented
0804.1431,école polytechnique fédérale de lausanne,,unranked,False,Underrepresented
0804.1463,humboldt universität zu berlin,,unranked,False,Underrepresented
0804.1464,european organization for nuclear research,,unranked,False,Underrepresented
0804.1543,cornell university,16,top20,True,Privileged
0804.1546,university of würzburg,,unranked,False,Underrepresented
0804.1575,tel aviv university,,unranked,False,Underrepresented
0804.1686,university of duisburg essen,,unranked,False,Underrepresented
0804.1885,university of copenhagen,,unranked,False,Underrepresented
0804.2016,bilkent university,,unranked,False,Underrepresented
0804.2135,centre for quantum technologies,,unranked,False,Underrepresented
0804.2194,university of nottingham,,unranked,False,Underrepresented
0804.2213,brookhaven national laboratory,,unranked,False,Underrepresented
0804.2321,universidad de cantabria,,unranked,False,Underrepresented
0804.2403,university of geneva,,unranked,False,Underrepresented
0804.2507,universidade de são paulo,,unranked,False,Underrepresented
0804.2521,tohoku university,,unranked,False,Underrepresented
0804.2610,chemnitz university of technology,,unranked,False,Underrepresented
0804.2878,valongo observatory,,unranked,False,Underrepresented
0804.2949,leibniz university hannover,,unranked,False,Underrepresented
0804.3039,university of pennsylvania,15,top20,True,Privileged
0804.3042,university of graz,,unranked,False,Underrepresented
0804.3100,the university of texas at austin,,unranked,False,Underrepresented
0804.3179,a alikhanyan national laboratory,,unranked,False,Underrepresented
0804.3226,university of notre dame,,unranked,False,Underrepresented
0804.3231,nanjing university of information science and technology,,unranked,False,Underrepresented
0804.3275,eötvös loránd university,,unranked,False,Underrepresented
0804.3444,new york university,,unranked,False,Underrepresented
0804.3445,university of crete,,unranked,False,Underrepresented
0804.3688,pulkovo observatory,,unranked,False,Underrepresented
0804.3811,institute for basic science,,unranked,False,Underrepresented
0804.3908,university of helsinki,,unranked,False,Underrepresented
0804.3918,,,no_institution,False,Underrepresented
0804.4002,cardiff university,,unranked,False,Underrepresented
0804.4091,universität ulm,,unranked,False,Underrepresented
0804.4115,purdue university west lafayette,,unranked,False,Underrepresented
0804.4189,search for extraterrestrial intelligence,,unranked,False,Underrepresented
0804.4294,karlsruhe institute of technology,,unranked,False,Underrepresented
0804.4304,university of illinois chicago,,unranked,False,Underrepresented
0804.4568,national institute for astrophysics,,unranked,False,Underrepresented
0804.4672,new york university,,unranked,False,Underrepresented
0804.4844,national interuniversity consortium for the physical sciences of matter,,unranked,False,Underrepresented
0805.0009,university of massachusetts amherst,,unranked,False,Underrepresented
0805.0047,university of florida,,unranked,False,Underrepresented
0805.0431,istituto nazionale di fisica nucleare,,unranked,False,Underrepresented
0805.0565,university of central florida,,unranked,False,Underrepresented
